UID	BC187_Avg_log2_Fitness_Score	BC187_FDR	BY4743_Avg_log2_Fitness_Score	BY4743_FDR	DBVPG1373_Avg_log2_Fitness_Score	DBVPG1373_FDR	NCYC3290_Avg_log2_Fitness_Score	NCYC3290_FDR	Y12_Avg_log2_Fitness_Score	Y12_FDR	Y2209_Avg_log2_Fitness_Score	Y2209_FDR	Y389_Avg_log2_Fitness_Score	Y389_FDR	Y7568_Avg_log2_Fitness_Score	Y7568_FDR	YJM1273_Avg_log2_Fitness_Score	YJM1273_FDR	YJM1389_Avg_log2_Fitness_Score	YJM1389_FDR	YJM1592_Avg_log2_Fitness_Score	YJM1592_FDR	YJM978_Avg_log2_Fitness_Score	YJM978_FDR	YPS128_Avg_log2_Fitness_Score	YPS128_FDR	YPS163_Avg_log2_Fitness_Score	YPS163_FDR	YPS606_Avg_log2_Fitness_Score	YPS606_FDR
YPL041C	0.330576707	0.004350295	-0.013327003	0.90661099	-0.150619027	0.103689255	-0.955599112	0.0000829	-0.69761933	0.001640378	0.0917799	0.761897485	0.190001316	0.158258074	0.222046618	0.019816369	-0.706717567	0.00133314	0.006914322	0.974418708	0.065599097	0.816934421	0.066878197	0.832828866	-0.366427539	0.207747462	-0.172885124	0.214154251	-0.197238108	0.833069842
YPL042C	0.263430226	0.058936319	-0.02839071	0.822181131	-0.571647772	0.000829976	-0.623554799	0.060049846	-1.428642438	0.0000657	-0.015757128	0.970378245	-0.135816068	0.587486238	0.145938916	0.288972417	-0.660201987	0.024561021	-1.016329827	0.00000858	0.216909908	0.433911415	-0.858636379	0.115738656	-1.085045996	0.021272812	0.269657949	0.0555447	-0.600328946	0.602825839
YPL043W	-0.868225796	0.00000000202	-0.185450976	0.204510813	-0.687683602	0.000000000723	-0.9755123	0.010645601	-1.846583632	0.0000000129	-0.926153623	0.0000574	-0.663412383	0.001742086	-0.550948696	0.00000034	-1.52100412	0.00000154	-2.142042395	0	-0.516699238	0.047281002	-0.343482976	0.300043339	-0.925673905	0.004396929	-0.653094994	0.000190412	-3.788379233	0.001222448
YPL045W	-0.116330743	0.410943086	-0.123935611	0.268156489	-0.204541427	0.018764507	-0.950678454	0.002185541	-1.973665847	0	-0.455514094	0.052436633	0.138665278	0.334409027	0.051394436	0.667103956	0.042059696	0.84921526	-0.87039936	0.00000106	0.033289692	0.922320147	-0.308143603	0.153783269	0.115052946	0.72028865	0.002049002	0.99356554	-0.867188156	0.371125367
YPL047W	0.418699336	0.0000215	0.012271635	0.928094026	-2.299669421	0	-0.707548522	0.103973074	-0.672513438	0.003455347	0.480473947	0.009991015	0.210209149	0.097872119	0.461573797	0.00000000162	0.187281864	0.257121706	0.188455274	0.240704093	0.365253593	0.03180091	0.490565176	0.001087012	0.432715934	0.035621734	-0.167541163	0.237244984	-0.513670206	0.560165031
YPL050C	0.110961171	0.393604073	0.24095183	0.07145163	-0.518528497	0.000000000961	-1.947659611	0.0000157	-3.29742519	0	0.002879171	0.996413691	-0.491607439	0.001358019	0.384482717	0.0000236	-0.75676932	0.0002571	-0.9629591	0.000000113	-0.231113779	0.256467998	0.398893155	0.04533524	-0.417466407	0.15274719	-1.24185589	0	-0.965036134	0.273187146
YPL051W	0.543640084	0.000698762	0.212112047	0.069336204	-5.214148873	0	-0.515518674	0.103121374	-0.598394463	0.040406968	-0.039786215	0.908416164	0.483383714	0.001455671	0.113074814	0.407179289	0.32711221	0.011230303	-0.56639445	0.003185467	0.110528859	0.759636084	0.529546114	0.03202308	-0.631212247	0.191270536	0.206485887	0.049707763	-0.049307098	0.966070924
YPL052W	0.198567014	0.105332899	0.143744186	0.127308111	-0.041757028	0.566003952	-0.39877986	0.108206023	-0.518092641	0.022271941	-0.010291012	0.971110824	0.309943384	0.018609776	0.047372516	0.641262927	0.090898206	0.576299252	-0.03156275	0.851916532	0.259053582	0.157746266	0.232739543	0.15235409	0.719949378	0.000535239	0.532759125	0.000000000378	-0.196839946	0.841999437
YPL053C	-0.209798468	0.052586685	-0.002473401	0.980742432	-0.474039774	0.00000214	-0.418866181	0.071652082	-1.75085	0	0.061718556	0.821424165	0.195272885	0.143055768	-0.014219795	0.911085033	-0.447457132	0.040029944	-0.561376182	0.000226765	-0.040029182	0.878990574	0.084630101	0.686969628	-0.161078376	0.534803484	-0.307447257	0.007590973	0.237022206	0.801877756
YPL054W	-0.397651637	0.036839068	-0.04858256	0.696941185	0.496478623	0.00000179	0.709675123	0.000868202	-0.340819498	0.205581852	0.831773948	0.000181132	-0.421030554	0.044651181	0.365375541	0.001649129	0.661844247	0.0000665	-0.136947103	0.502581308	0.560337927	0.000354687	-0.055951217	0.889112673	1.087854717	0.0000000192	0.553250062	0.0000247	0.243076588	0.796590373
YPL055C	0.146022916	0.268542526	0.184353108	0.065350904	-0.224131954	0.005362317	-0.654158832	0.014745052	-0.729154322	0.001442236	0.187497542	0.418954409	0.438451464	0.000170668	0.347176651	0.0000995	0.172549651	0.258030129	-0.893224054	0.00000142	0.210857729	0.313166587	0.260159504	0.196379432	0.251141635	0.291461681	0.09375025	0.461703947	-0.366889529	0.681733976
YPL057C	-0.146036847	0.244776658	0.235989813	0.011313149	0.208014315	0.020233803	-1.21243856	0.00000476	-1.221662625	0.000000044	-0.773059125	0.0000519	0.164081382	0.190910408	-0.540784818	0.00000000312	-1.76752542	0	-1.897159031	0	-0.248700177	0.280495606	-0.263215349	0.342110201	-1.910638222	0	-1.713250005	0	-2.005494975	0.0025672
YPL059W	0.452518608	0.00023851	0.359813301	0.0000176	-0.144855451	0.139570399	-0.128447601	0.664070418	-0.922023124	0.000026	0.034095587	0.899603656	0.045490176	0.773507658	0.369934745	0.00000128	0.316181341	0.009804259	-0.706491844	0.0000186	0.076481978	0.766937414	0.475001916	0.002173413	0.044247096	0.859008058	-0.071171488	0.551976204	-0.29755223	0.78976287
YPL066W	0.266370315	0.046719996	-0.694585039	0.0000000022	-0.707442266	0.000000196	0.32833173	0.145055562	-0.848578252	0.0000769	0.066335485	0.827370129	0.236350195	0.081784388	-0.07888685	0.472035042	-0.121678195	0.473427135	-0.317616392	0.050206619	-0.251604832	0.296977251	0.447132178	0.033789999	0.271385308	0.290644009	-0.590447177	0.00000928	-0.131204057	0.898145301
YPL069C	0.414953089	0.002202882	0.388777314	0.0000283	-6.115374709	0	1.007329043	0.0000407	0.19674075	0.2330012	0.572748728	0.000881063	0.797813104	0	0.482330472	0.000000207	0.734455045	0.000000771	0.426699034	0.005738507	0.537497628	0.002543115	0.54986419	0.00445201	0.707343079	0.002131433	0.729818267	0	0.472428267	0.58751059
YPL070W	-0.73713878	0.0000264	-0.317666461	0.001081787	-4.441033895	0	-1.098975723	0.001222954	-1.137444952	0.00000815	-0.376834966	0.219704518	0.265622589	0.090289217	-0.555602749	0.0000307	-7.10002068	0	-0.857631416	0.00000422	-0.124290138	0.657572513	-0.779769683	0.00338847	-1.705732565	0.002250042	-6.270658898	0	-0.19858734	0.852419933
YPL071C	0.191458826	0.058675768	0.333797866	0.0000276	0.358161945	0.00000168	0.254311914	0.313962937	-1.038940662	0.000000968	-0.03893395	0.890736484	0.236530908	0.056932411	0.4894582	0.0000000258	0.542756488	0.0000094	-0.054585322	0.74731288	-0.040721236	0.870174954	-0.060556162	0.791336655	0.25120003	0.269439642	0.199059566	0.032593055	-0.588007758	0.492981109
YPL072W	0.175017259	0.183608263	0.100087922	0.388469741	0.279768283	0.000346241	-0.088450574	0.754587986	0.435036444	0.036663203	0.231243819	0.407130473	-0.05850099	0.777944292	0.286443601	0.011925857	0.743950654	0.0000000122	0.140718619	0.411272776	0.318181035	0.098182095	-0.059314421	0.826998709	1.008478976	0.000000169	-6.234352891	0	-0.075083589	0.950824839
YPL074W	-0.134411629	0.570559462	-0.586194066	0.000108319	0.452153097	0.001341383	-0.470895408	0.316630269	0.984798248	0.024552611	-0.139640311	0.784889729	-0.155548021	0.859581409	-0.274744384	0.25741182	-0.483084405	0.708011151	0.188477314	0.553617419	0.747262077	0.080764822	-0.952020131	0.212650533	1.450058413	0.000577434	-0.179860866	0.786326096	-0.117657322	0.95049452
YPL075W	-1.762841237	0	-0.93379208	0	-0.758514531	0.0000000037	-2.993348533	0	-2.242421187	0	-1.696709922	0	-1.354025306	0	-1.721603591	0	-2.145883065	0	-1.993140434	0	-0.673118675	0.000784267	-1.60493949	0.00000000281	-2.491241765	0	-1.024348179	0	-1.638979242	0.01931176
YPL077C	0.389642122	0.00164828	0.340223737	0.010947998	0.020365655	0.901989433	-1.00359328	0.180043936	-1.125661424	0.00000129	0.449329023	0.072491457	0.385335562	0.001840111	0.209344488	0.023091913	0.025542904	0.900138852	-0.141187333	0.43510941	0.368370666	0.065952193	0.041880562	0.857730935	0.238680902	0.42111661	-0.316388741	0.046361209	-0.657220667	0.448185553
YPL078C	0.040823214	0.783687839	-0.029712085	0.863926719	-0.641173634	0.001558428	-1.979581774	0.00000078	-2.201775762	0	-0.337355338	0.18094937	-0.696300646	0.000112694	-0.280360681	0.007909933	-1.39364893	0.000000739	-2.305844547	0	0.388595544	0.149468844	-0.895089136	0.002394984	-1.734194223	0.00000151	-1.898443552	0	-1.148702372	0.344106234
YPL079W	0.191330711	0.118029183	-0.249334486	0.051956769	0.163103914	0.308780675	-2.667116574	0.000000000122	-3.084812154	0	-0.023876211	0.930444898	-0.814840959	0.000000022	-0.049458851	0.59267416	-0.992582619	0.00000803	-1.916413663	0	-0.704676065	0.0000163	0.07053157	0.754367154	-2.393271917	0	-0.895384386	0	-1.357760665	0.061499342
YPL081W	0.202251106	0.163673421	0.383041408	0.000320991	-0.884522382	0	-1.414394741	0.010880646	-1.718546056	0.0000118	-0.164406378	0.670105023	0.220387297	0.390062098	-0.121137836	0.401347665	-0.673171615	0.001197018	-1.605943801	0	-0.346645658	0.394415301	0.180901799	0.551117107	-0.891294579	0.030247758	-0.993363364	0.000000257	-2.635677343	0.011375948
YPL086C	0.164595788	0.194064056	0.364531875	0.000866727	-0.371970801	0.008350348	-0.551853751	0.225376887	-0.162445549	0.550320829	-0.080064333	0.791874528	-0.188050108	0.325395843	-0.133963933	0.236726318	0.273460262	0.264539604	0.597922177	0.000282429	0.360285756	0.068004594	0.072496728	0.862826984	0.489088729	0.023476815	0.042436921	0.779266837	-0.046451543	0.966887093
YPL088W	0.126540872	0.320069042	0.058897248	0.566298447	-0.171188402	0.044656823	-0.335407206	0.237181148	-1.05598422	0.00000276	-0.198802931	0.481941394	0.467603852	0.000174538	0.174589357	0.072319939	0.009897666	0.970829375	-0.486176135	0.002753068	0.150297336	0.469132747	-0.012870514	0.9703274	-0.917804529	0.001254427	-0.094002553	0.514300535	-1.255984334	0.148041193
YPL089C	0.062115954	0.708869707	0.095940175	0.464985638	-0.15277142	0.310145781	-1.13388147	0.003711294	-1.4093093	0.00000882	-0.087596801	0.830758452	-0.587234452	0.005486863	-0.0941318	0.52812043	0.193165513	0.23030507	-1.5556521	0.000000000314	-0.225222212	0.580242762	0.215537696	0.504665386	-0.115437862	0.762023106	-0.326491631	0.063966405	-0.63973425	0.528123141
YPL092W	-0.039123451	0.81152173	0.211259066	0.030447621	-6.075219779	0	-0.51756608	0.022215421	-1.546499675	0	0.029954955	0.9241151	-0.015716954	0.937359576	0.037616189	0.743377298	-0.31419512	0.050451047	-0.137049543	0.44445016	0.069469862	0.781256089	-0.008459022	0.971031609	-0.064229708	0.872459219	0.288084959	0.00342544	-0.664862549	0.474018585
YPL096C-A	0.640671692	0.000000207	0.242941194	0.033087587	-0.956338166	0.0000108	-0.07596884	0.780673945	-0.993004575	0.001685093	0.360040678	0.315460029	0.421596431	0.005713011	0.067139011	0.620337267	0.553113372	0.00036239	0.027432128	0.912626125	0.41522786	0.135120406	-0.211961865	0.602126021	-0.193220701	0.63978689	0.452192736	0.02248601	-0.560579039	0.58751059
YPL096W	0.373621087	0.025597149	0.135332888	0.463354158	-0.113726225	0.322550054	0.340730377	0.406902368	-0.891000715	0.004583325	-0.130593453	0.748035567	0.479285427	0.006761489	0.161799245	0.276187899	-0.354708156	0.102085042	-0.446727759	0.031796876	-0.171015234	0.703279035	0.769902297	0.000658147	-0.644833238	0.097431479	0.155004712	0.220038175	#N/A	#N/A
YPL097W	1.313685733	0.000302207	-0.057516824	0.873653155	#N/A	#N/A	-2.629939027	0.030599433	#N/A	#N/A	-0.139619737	0.830789422	-0.466681595	0.385839362	-0.161808942	0.674449462	#N/A	#N/A	#N/A	#N/A	1.068410623	0.116711692	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
YPL098C	0.826088733	0.000000000897	-0.212068234	0.278059647	0.035051969	0.831633592	-0.995757182	0.020299817	-0.435184158	0.323433315	-0.328016965	0.530056623	0.774702058	0.000493918	0.351394538	0.024453437	0.022565223	0.94586182	-0.010586735	0.956657994	0.091301481	0.887437009	0.362147451	0.089316036	0.367942406	0.411480458	0.329495778	0.094691803	-1.485151696	0.21554843
YPL099C	0.229935972	0.1500688	0.180115624	0.075952334	0.156138524	0.411196554	-0.216263174	0.516206203	-0.491436112	0.172656352	0.398624783	0.113927991	-0.095178564	0.732859942	0.515057595	0.000159525	0.32897266	0.159339542	-0.330838036	0.126944879	0.769499756	0.001393055	0.651665185	0.000588999	0.352764984	0.275872185	-1.475111648	0.000000065	-0.681872173	0.580563277
YPL100W	0.759705004	0.004711364	-0.348150931	0.134195929	#N/A	#N/A	-0.06624185	0.94550177	-1.802772384	0.004899935	0.19756605	0.841694316	-0.400687541	0.322788892	0.304925231	0.167005182	0.31906985	0.469520894	-0.384740306	0.395923871	-0.383769774	0.602064542	#N/A	#N/A	1.106341533	0.014767925	0.37146144	0.019105364	#N/A	#N/A
YPL101W	0.261250471	0.078221346	-0.093502687	0.577773148	-0.733032932	0.000105543	-0.491472015	0.378742203	-0.718855056	0.025925804	0.199337655	0.59994977	0.100470927	0.641040832	-0.010388874	0.943669418	0.000886464	0.987449772	0.043666097	0.856526774	-0.087863973	0.818828385	-0.270954875	0.437092439	-1.224428411	0.005584628	-0.137260744	0.371130159	0.206713233	0.836813768
YPL103C	0.052264549	0.747522241	-0.108080469	0.498346569	0.154994564	0.135083773	-2.590863168	0.00000035	-0.806788952	0.002912903	-0.049550085	0.899985041	-0.619191041	0.010525231	-0.009957205	0.951234008	-0.565749464	0.105780761	-1.007342823	0.0000106	0.051734696	0.899114714	0.313688133	0.327455216	-0.470361483	0.243051241	-0.702125427	0.003315004	-0.2488995	0.796905344
YPL106C	-1.899817222	0	-1.698154488	0	-2.705637001	0	-5.158746635	0	-6.596409319	0	-1.162271383	0.002402793	-2.048563031	0	-0.986174294	0.00000000861	-4.066913424	0	-2.626961319	0	-2.974556773	0	-1.909213563	0	-5.725268231	0	-2.323208784	0	-3.129936856	0.0164778
YPL107W	-0.172237613	0.517666746	0.683217847	0.000000000553	0.064261732	0.725315	0.27391184	0.39270055	-0.071835345	0.928483574	-0.035478884	0.948226355	0.192321514	0.53016307	0.024828508	0.930034627	-0.439045073	0.264539604	-0.698303882	0.039898299	0.108102573	0.839475106	-1.023622602	0.017973688	0.582824268	0.261015754	0.341141502	0.004904832	-2.156486977	0.322118713
YPL108W	0.155566286	0.241071418	0.24756743	0.005006325	0.097447674	0.39871495	-0.841970638	0.0000815	-0.588621372	0.007506983	0.270382516	0.270529259	0.461092531	0.00020749	0.168911057	0.139445379	0.162438284	0.271016607	-0.07250214	0.674038453	0.087477949	0.710943545	-0.481113892	0.057654895	-0.285518969	0.380318323	-0.143560336	0.326768485	-0.325961915	0.734582635
YPL109C	-0.205209242	0.561461126	-0.185460389	0.212437655	0.603437801	0.000577089	0.897290827	0.003862372	-2.097429535	0.000258276	0.327990743	0.600316221	0.241458348	0.511942049	-0.427576028	0.125551786	0.083326084	0.877504197	-0.129683537	0.747287173	-0.084134232	0.889861979	#N/A	#N/A	#N/A	#N/A	0.896004308	0.0000102	#N/A	#N/A
YPL110C	-1.14477439	0.00000838	-0.109124039	0.497547865	#N/A	#N/A	-1.925183959	0.00000105	-2.051949602	0.000439383	-0.09421891	0.852899842	-1.019938459	0.003137721	-0.956559116	0.000095	-0.278378665	0.520851627	-2.158687761	0.0000000135	-0.27879464	0.597376324	-0.791145075	0.050828313	#N/A	#N/A	0.033959417	0.892273646	#N/A	#N/A
YPL111W	0.52019605	0.006745412	0.266478017	0.010103451	0.320806221	0.097670105	-0.300609187	0.383713623	-0.455531323	0.292721976	0.568789962	0.106561063	0.738848049	0.002762044	-0.018564087	0.950865664	0.3587409	0.127349562	0.034045936	0.904195222	0.085970534	0.869871565	0.546354516	0.044461588	0.901968294	0.005373341	-2.912791263	0	-0.781127307	0.498090698
YPL112C	0.08030911	0.546437307	-0.170585463	0.15384086	-0.616736365	0	-0.911298627	0.003910666	-1.184712262	0.000000599	-0.00121759	0.994713487	-0.319430059	0.067474612	-0.077497897	0.523232902	-0.190850126	0.393986382	-0.550711758	0.000947635	-0.496612056	0.005164552	-0.512351397	0.100294827	-0.588222562	0.025001545	0.244123044	0.085519418	-0.247100418	0.798052636
YPL115C	-2.031829369	0	-0.895199403	0.002661663	-3.992188041	0.0000417	-5.515133977	0	-4.667133316	0	-1.154230469	0.009892715	-1.737130713	0.000000253	-2.20310518	0	-3.963223439	0.00000000943	-3.656633464	0	-3.000741555	0.00000000709	-0.868814076	0.04533524	#N/A	#N/A	-4.750395501	0	#N/A	#N/A
YPL116W	-0.359975586	0.008665429	0.057251064	0.698308102	-1.193900405	0	-0.855044766	0.012774809	-1.973229268	0	-0.714634774	0.000980674	-0.270398038	0.124972049	-0.043535141	0.744072553	-0.961078914	0.00000224	-0.421836667	0.018795158	-1.322308949	0.00000208	-0.377996559	0.101742713	-0.549208301	0.107708537	-1.019702549	0.00000244	-2.338707406	0.0063518
YPL117C	0.522885113	0.000519816	0.078937119	0.617479077	-5.139075403	0	-0.798428802	0.043692931	-2.410603151	0	0.0901341	0.839250249	0.230597828	0.35015396	0.109541097	0.500518406	-0.015069986	0.961020553	-0.913542857	0.000718287	-0.261564311	0.586950826	-0.228393571	0.608910564	-1.895401552	0.000435639	-0.154933599	0.345459359	0.124812063	0.916151543
YPL119C	-4.992927316	0	-0.046423743	0.725749344	-0.347099405	0.000151705	-0.326470484	0.229385249	-1.546374343	0.0000539	0.213762498	0.641727796	0.189935966	0.49167667	-0.668503713	0.000419367	0.262514979	0.380097688	0.619123467	0.004628849	0.214549581	0.630452482	-0.073908664	0.867356278	1.633972443	0.0000000261	0.392270462	0.130550008	0.286221403	0.81946325
YPL119C-A	0.245532829	0.063365898	0.075508189	0.613103354	-0.252120551	0.037965655	-0.31324987	0.358105241	-0.677763831	0.0088646	-0.077612229	0.829439723	-0.181872603	0.402645859	0.169839203	0.144523406	-0.026265138	0.887832211	-0.734836462	0.0000394	0.334935619	0.10684699	0.046596288	0.8728837	0.779054255	0.000243291	-0.904561613	0.00000578	-0.460849222	0.608057307
YPL120W	0.46180457	0.000287288	0.408761842	0.00000213	1.005457685	0	1.388769678	0.00000579	0.893390502	0.00000249	0.553169918	0.002637301	0.955517072	0	0.510248028	0.00000000111	0.922448123	0	1.412707877	0	0.740048845	0.00000143	0.134772221	0.667869959	1.32263451	0	1.122071898	0	0.466597291	0.604882096
YPL121C	0.662778053	0.004350295	0.270889801	0.023832856	#N/A	#N/A	1.193022948	0.0000000462	-0.7230826	0.178134924	0.904687163	0.182969019	-4.862592505	0	0.329221469	0.220140198	-2.091006165	0.001165399	-0.614006992	0.12754832	0.738630847	0.360480677	-2.027974161	0.002259729	#N/A	#N/A	-0.088353184	0.715036982	0.104894552	0.953222226
YPL122C	0.194889368	0.492189334	-0.085621383	0.550340148	#N/A	#N/A	-1.822834753	0.000000285	#N/A	#N/A	0.693457805	0.333450879	-1.122761244	0.008328652	-1.043510521	0.015279915	#N/A	#N/A	0.185616288	0.681526066	-0.037455004	0.935271222	#N/A	#N/A	#N/A	#N/A	0.192188221	0.386814079	#N/A	#N/A
YPL123C	0.153807295	0.206836809	0.16534135	0.090709514	0.242415499	0.001810603	0.159055022	0.60180782	-0.386421328	0.111000818	0.061412815	0.83851472	-0.323659935	0.045768901	0.050468859	0.663114702	0.471952272	0.000348204	0.194752254	0.275014675	0.449730301	0.005164552	-0.081118275	0.709786592	0.830524265	0.0000456	0.579371697	0.000000588	0.652739047	0.424664565
YPL124W	-0.269587284	0.036586333	0.263568136	0.004236573	0.341031816	0.006392995	-0.308913342	0.310684199	-0.479530119	0.033882382	0.612052175	0.003855557	0.25653022	0.093636319	0.118046125	0.26797536	0.429124223	0.001003096	0.378298996	0.023013379	-0.050769849	0.852859547	0.181568004	0.361728643	0.531751189	0.014888794	0.424333237	0.000184941	0.650120257	0.444507221
YPL126W	-0.180164137	0.252385583	0.17418292	0.184251815	-1.360436139	0	-0.919750003	0.003347978	-1.491589603	0.0000116	-0.459413047	0.042266546	0.206785469	0.184293368	-0.305179411	0.005572303	-0.730025071	0.000523908	-0.527618693	0.006416872	-0.346102816	0.173758385	0.124668773	0.669027494	-0.676905176	0.08400466	0.411547858	0.000159146	-0.798218583	0.427129862
YPL127C	-1.139773088	0	-0.032034342	0.757977227	-0.000409036	0.942614933	-0.143488182	0.570590181	-1.428645056	0	-0.759711352	0.00000177	-0.963900801	0	-0.314215952	0.000215722	-0.785543959	0.00000000451	-1.166989433	0	-1.186332622	0	-0.419193365	0.006404499	-0.567716811	0.013761183	-0.443592369	0.0000167	0.019672151	0.986667303
YPL128C	-0.322356434	0.020232567	-0.162081756	0.1033618	-2.526547017	0	-4.506944262	0	-2.62048351	0	-0.667907304	0.009565866	-1.075836793	0.00000000879	-0.763768405	0	-2.280846206	0	-3.270396156	0	0.25384055	0.505679281	-1.135767017	0.00048557	-2.140267681	0.00000000553	-2.29314937	0	-2.26786308	0.000878815
YPL130W	0.050178827	0.708869707	-0.199228619	0.102961033	0.068709113	0.566003952	-0.584766558	0.033290156	-1.140960692	0.00000304	0.223977429	0.395638363	0.364055724	0.004934131	0.250243012	0.015200157	0.54754564	0.000847231	0.214555278	0.224678892	0.282071223	0.141848679	0.370116512	0.091346605	-0.445244811	0.220038243	-0.552656756	0.0000808	-0.117805571	0.937303864
YPL132W	0.470983002	0.0000287	0.024145995	0.871788976	0.358449353	0.000889571	-0.528060207	0.114908239	-0.426188139	0.084921335	0.34065823	0.171626517	0.231640177	0.220857691	-0.063573276	0.624847891	0.490718922	0.005063679	-0.659337065	0.001788222	0.343661978	0.121934721	0.383701302	0.074908376	-0.283486086	0.487966216	0.676321135	0	0.290893051	0.76135273
YPL133C	0.42212887	0.0000291	-0.03519464	0.78324558	-0.104203413	0.259298684	-0.841587543	0.001000305	-1.223482459	0.0000000387	0.205032569	0.415443928	0.317366957	0.030276184	0.17297771	0.064551849	0.108825203	0.545081625	-0.774412855	0.000000845	0.220899271	0.328614571	0.069384864	0.780655689	0.227376996	0.340064665	-0.35324912	0.003747256	-0.412091609	0.654221683
YPL134C	0.280524604	0.059263527	-0.086258927	0.596999808	-5.387935631	0	0.047705159	0.895195922	-1.01788354	0.000373935	0.264107993	0.422854334	0.509002655	0.002387868	0.264690363	0.03677088	0.137993181	0.662384978	0.073117508	0.721846659	0.039360317	0.920346561	0.625455273	0.089206335	0.109455384	0.787537942	0.14271472	0.44136286	0.487110319	0.607982024
YPL135W	0.817480434	0.00000000166	-0.143386621	0.131714284	-0.112671393	0.193095501	0.185299167	0.412820626	0.599856846	0.004783295	0.761393736	0.0000161	0.975631974	0	0.444178293	0.00000463	-0.635691261	0.006189606	0.437099077	0.004939793	0.43881061	0.010391328	0.166437935	0.483173975	0.5948164	0.014767925	0.765284763	0	0.005568434	0.991249643
YPL138C	0.125722214	0.419859312	-0.038227845	0.7472715	0.15095063	0.299626333	0.151694678	0.556034448	-1.280839733	0.00000168	-0.16669499	0.611877188	0.362164167	0.00836194	-0.203473618	0.154154732	-0.197728208	0.548365106	-0.319109525	0.085436144	0.292934264	0.167663209	0.438010818	0.053896321	0.755012157	0.001655115	0.178288817	0.186831674	-0.901589034	0.356716407
YPL139C	-0.119816184	0.462399928	-0.028442882	0.843434562	0.128997501	0.351702724	0.044493372	0.927359071	-0.363995494	0.165308674	0.245191059	0.305827619	-0.341550563	0.079869617	0.100311557	0.35460646	0.043662328	0.81143346	-0.124081775	0.481990093	0.110915134	0.64366305	-0.14362237	0.54035517	0.003257434	0.990253104	0.361643342	0.008299627	0.617933855	0.456963613
YPL141C	-1.474559416	0	-1.136043973	0	-5.559570055	0	-0.205500737	0.689711382	-0.780771246	0.010556615	-1.666898733	0.000000000847	-0.838684877	0.000157391	-1.129768061	0	-0.623911876	0.012010712	-0.611104216	0.003226456	-1.161135887	0.001192066	-0.948986288	0.004837991	-0.135608397	0.724701988	-0.485113329	0.035951321	0.559577833	0.569003577
